date,open,high,low,close,volume,0,1,2,3,4
2014-01-27/00:00:00,36.46,37.29,35.5,36.26,11123.0,,,,,
2014-01-28/00:00:00,36.26,37.87,36.15,36.94,13441.0,,,,,
2014-01-29/00:00:00,36.94,38.8,36.63,38.04,30611.0,,,,,
2014-01-30/00:00:00,38.04,38.9,37.9,38.3,17663.0,,,,,
2014-02-02/00:00:00,38.3,40.97,38.91,39.88,45160.0,,,,,
2014-02-03/00:00:00,39.88,40.4,38.5,39.29,28270.0,,,,,
2014-02-04/00:00:00,39.29,43.0,38.7,40.37,56578.0,,,,,
2014-02-05/00:00:00,40.37,40.99,38.57,39.27,30401.0,,,,,
2014-02-06/00:00:00,39.27,39.99,38.52,38.91,28323.0,,,,,
2014-02-09/00:00:00,38.91,39.7,38.65,38.98,12825.0,,,,,
2014-02-10/00:00:00,38.98,39.0,38.0,38.28,16233.0,,,,,
2014-02-11/00:00:00,38.28,40.75,37.5,39.64,30314.0,,,,,
2014-02-12/00:00:00,39.64,39.88,38.65,39.0,7940.0,,,,,
2014-02-13/00:00:00,39.0,42.9,39.0,41.75,99265.0,,,,,
2014-02-16/00:00:00,41.75,45.92,44.27,45.65,49297.0,,,,,
2014-02-17/00:00:00,45.65,45.85,43.05,44.32,43920.0,,,,,
2014-02-18/00:00:00,44.32,45.01,42.99,43.43,23169.0,,,,,
2014-02-19/00:00:00,43.43,43.69,41.52,42.73,16034.0,,,,,
2014-02-20/00:00:00,42.73,42.48,40.56,41.23,19887.0,,,,,
2014-02-23/00:00:00,41.23,41.35,40.01,40.42,12942.0,,,,,
2014-02-24/00:00:00,40.42,41.8,39.1,40.54,13004.0,,,,,
2014-02-25/00:00:00,40.54,39.71,38.01,38.73,14688.0,,,,,
2014-02-26/00:00:00,38.73,40.87,38.0,39.91,8859.0,,,,,
2014-02-27/00:00:00,39.91,41.01,39.4,40.42,10775.0,,,,,
2014-03-02/00:00:00,40.42,41.8,38.16,39.6,11731.0,,,,,
2014-03-03/00:00:00,39.6,38.55,35.73,37.2,12042.0,,,,,
2014-03-04/00:00:00,37.2,37.89,36.31,37.16,13800.0,,,,,
2014-03-05/00:00:00,37.16,38.46,36.5,36.92,16754.0,,,,,
2014-03-06/00:00:00,36.92,36.6,35.82,36.13,19777.0,,,,,
2014-03-09/00:00:00,36.13,38.01,36.6,37.55,11330.0,,,,,
2014-03-10/00:00:00,37.55,37.89,36.7,37.19,9405.0,,,,,
2014-03-11/00:00:00,37.19,38.0,36.5,36.98,12446.0,,,,,
2014-03-12/00:00:00,36.98,37.0,36.08,36.34,8780.0,,,,,
2014-03-13/00:00:00,36.34,37.0,36.09,36.42,5452.0,,,,,
2014-03-16/00:00:00,36.42,36.09,34.1,35.49,11052.0,,,,,
2014-03-17/00:00:00,35.49,35.25,34.75,34.97,4975.0,,,,,
2014-03-18/00:00:00,34.97,36.48,35.41,36.03,5205.0,,,,,
2014-03-19/00:00:00,36.03,36.03,35.28,35.79,6700.0,,,,,
2014-03-20/00:00:00,35.79,36.3,35.11,35.45,3988.0,,,,,
2014-03-23/00:00:00,35.45,35.25,34.0,34.53,5975.0,,,,,
2014-03-24/00:00:00,34.53,35.41,33.65,34.23,4360.0,,,,,
2014-03-25/00:00:00,34.23,35.44,34.2,34.7,5750.0,,,,,
2014-03-26/00:00:00,34.7,34.5,33.18,33.82,5311.0,,,,,
2014-03-27/00:00:00,33.82,33.5,31.0,32.19,8727.0,,,,,
2014-03-30/00:00:00,32.19,31.9,30.6,30.93,6255.0,,,,,
2014-03-31/00:00:00,30.93,30.55,27.84,29.1,7936.0,,,,,
2014-04-01/00:00:00,29.1,30.4,27.01,29.15,3952.0,,,,,
2014-04-02/00:00:00,29.15,29.65,28.11,28.9,4840.0,,,,,
2014-04-03/00:00:00,28.9,28.11,26.36,27.31,7132.0,,,,,
2014-04-06/00:00:00,27.31,28.3,24.58,25.82,7265.0,,,,,
2014-04-07/00:00:00,25.82,28.4,24.59,27.45,4426.0,,,,,
2014-04-08/00:00:00,27.45,28.0,26.55,27.63,5049.0,,,,,
2014-04-09/00:00:00,27.63,30.39,26.05,29.41,9551.0,,,,,
2014-04-10/00:00:00,29.41,31.0,29.9,30.22,2187.0,,,,,
2014-04-13/00:00:00,30.22,31.75,29.31,30.16,7795.0,,,,,
2014-04-14/00:00:00,30.16,31.55,30.26,31.28,3510.0,,,,,
2014-04-15/00:00:00,31.28,31.1,30.08,30.59,2607.0,,,,,
2014-04-16/00:00:00,30.59,30.03,29.6,29.74,2340.0,,,,,
2014-04-17/00:00:00,29.74,30.71,29.98,30.56,2075.0,,,,,
2014-04-22/00:00:00,30.56,32.2,30.27,31.38,3735.0,,,,,
2014-04-23/00:00:00,31.38,30.21,29.6,29.84,2450.0,,,,,
2014-04-27/00:00:00,29.84,30.5,29.55,29.91,2295.0,,,,,
2014-04-28/00:00:00,29.91,29.2,28.15,28.78,4539.0,,,,,
2014-04-29/00:00:00,28.78,31.0,28.0,30.2,2203.0,,,,,
2014-04-30/00:00:00,30.2,32.63,30.99,32.03,9342.0,,,,,
2014-05-04/00:00:00,32.03,31.51,30.0,31.07,2864.0,,,,,
2014-05-05/00:00:00,31.07,31.4,29.81,30.16,2166.0,,,,,
2014-05-06/00:00:00,30.16,30.85,30.25,30.6,2509.0,,,,,
2014-05-07/00:00:00,30.6,30.74,29.81,30.26,2605.0,,,,,
2014-05-08/00:00:00,30.26,30.0,29.4,29.82,1500.0,,,,,
2014-05-11/00:00:00,29.82,29.66,29.5,29.57,981.0,,,,,
2014-05-12/00:00:00,29.57,30.5,29.36,29.77,1875.0,,,,,
2014-05-13/00:00:00,29.77,30.74,29.56,30.09,1200.0,,,,,
2014-05-14/00:00:00,30.09,30.2,30.0,30.03,1043.0,,,,,
2014-05-15/00:00:00,30.03,30.79,29.5,30.08,4820.0,,,,,
2014-05-18/00:00:00,30.08,31.0,30.0,30.41,4788.0,,,,,
2014-05-19/00:00:00,30.41,31.87,30.06,31.05,6119.0,,,,,
2014-05-20/00:00:00,31.05,32.31,31.34,31.97,10785.0,,,,,
2014-05-21/00:00:00,31.97,31.3,31.07,31.14,1824.0,,,,,
2014-05-22/00:00:00,31.14,31.11,31.01,31.05,3725.0,,,,,
2014-05-25/00:00:00,31.05,32.25,31.03,31.83,3570.0,,,,,
2014-05-26/00:00:00,31.83,32.3,30.05,31.12,11444.0,,,,,
2014-05-28/00:00:00,31.12,31.87,30.05,30.62,4065.0,,,,,
2014-05-29/00:00:00,30.62,30.81,27.56,27.96,21311.0,,,,,
2014-06-01/00:00:00,27.96,25.56,25.2,25.44,1880.0,,,,,
2014-06-02/00:00:00,25.44,27.55,25.5,25.85,1455.0,,,,,
2014-06-03/00:00:00,25.85,27.89,25.6,25.97,4165.0,,,,,
2014-06-04/00:00:00,25.97,27.96,26.25,27.34,1110.0,,,,,
2014-06-05/00:00:00,27.34,30.07,28.5,29.76,5826277.0,,,,,
2014-06-09/00:00:00,29.76,32.7,30.15,31.05,8480.0,,,,,
2014-06-10/00:00:00,31.05,30.7,28.0,29.84,4535.0,,,,,
2014-06-11/00:00:00,29.84,31.52,30.0,31.02,6280.0,,,,,
2014-06-12/00:00:00,31.02,31.75,29.8,30.31,5762.0,,,,,
2014-06-15/00:00:00,30.31,30.1,29.06,29.89,3073.0,,,,,
2014-06-16/00:00:00,29.89,29.99,28.2,29.19,4130.0,,,,,
2014-06-17/00:00:00,29.19,30.25,28.01,28.93,1289.0,,,,,
2014-06-18/00:00:00,28.93,28.7,28.68,28.69,650.0,,,,,
2014-06-19/00:00:00,28.69,28.22,28.01,28.1,1555.0,,,,,
2014-06-22/00:00:00,28.1,27.6,27.1,27.32,2000.0,,,,,
2014-06-23/00:00:00,27.32,27.5,27.25,27.32,358.0,,,,,
2014-06-24/00:00:00,27.32,27.9,26.5,27.46,1142.0,,,,,
2014-06-25/00:00:00,27.46,26.61,26.6,26.6,975.0,,,,,
2014-06-26/00:00:00,26.6,26.61,26.2,26.47,1020.0,,,,,
2014-06-29/00:00:00,26.47,27.0,25.8,26.55,625.0,,,,,
2014-06-30/00:00:00,26.55,28.0,27.9,26.55,336.0,,,,,
2014-07-02/00:00:00,26.55,27.9,26.65,27.11,3192.0,,,,,
2014-07-03/00:00:00,27.11,27.2,27.03,27.08,1249.0,,,,,
2014-07-06/00:00:00,27.08,27.5,27.28,27.42,679.0,,,,,
2014-07-07/00:00:00,27.42,28.57,27.21,27.8,2292.0,,,,,
2014-07-08/00:00:00,27.8,29.0,27.6,28.74,3162.0,,,,,
2014-07-09/00:00:00,28.74,29.5,28.16,29.04,3400.0,,,,,
2014-07-10/00:00:00,29.04,30.24,29.1,30.02,5580.0,,,,,
2014-07-13/00:00:00,30.02,32.67,30.15,31.56,10710.0,,,,,
2014-07-14/00:00:00,31.56,33.2,32.0,32.85,14516.0,,,,,
2014-07-15/00:00:00,32.85,33.01,31.91,32.21,5580.0,,,,,
2014-07-16/00:00:00,32.21,32.45,30.6,31.16,8258.0,,,,,
2014-07-17/00:00:00,31.16,32.0,31.0,31.35,8960.0,,,,,
2014-07-20/00:00:00,31.35,31.95,31.0,31.36,3965.0,,,,,
2014-07-21/00:00:00,31.36,34.49,31.36,33.38,21115.0,,,,,
2014-07-22/00:00:00,33.38,36.71,33.85,36.38,41998.0,,,,,
2014-07-24/00:00:00,36.38,38.48,36.62,37.78,15585.0,,,,,
2014-07-27/00:00:00,37.78,37.9,36.25,36.99,20647.0,,,,,
2014-07-31/00:00:00,36.99,39.5,36.51,37.1,13011.0,,,,,
2014-08-03/00:00:00,37.1,36.89,35.16,36.22,8693.0,,,,,
2014-08-04/00:00:00,36.22,39.22,36.25,37.98,32599.0,,,,,
2014-08-05/00:00:00,37.98,37.55,36.5,36.89,12773.0,,,,,
2014-08-06/00:00:00,36.89,39.27,37.5,38.66,31355.0,,,,,
2014-08-07/00:00:00,38.66,41.2,39.0,39.72,39267.0,,,,,
2014-08-10/00:00:00,39.72,38.53,38.17,38.37,4575.0,,,,,
2014-08-11/00:00:00,38.37,38.55,37.0,37.5,11562.0,,,,,
2014-08-12/00:00:00,37.5,37.52,36.03,36.83,14482.0,,,,,
2014-08-13/00:00:00,36.83,37.0,35.7,36.34,4820.0,,,,,
2014-08-14/00:00:00,36.34,37.9,36.59,37.24,8047.0,,,,,
2014-08-17/00:00:00,37.24,39.84,35.71,37.85,11485.0,,,,,
2014-08-18/00:00:00,37.85,37.97,36.02,36.65,5326.0,,,,,
2014-08-19/00:00:00,36.65,37.88,36.7,37.43,2335.0,,,,,
2014-08-20/00:00:00,37.43,38.37,36.27,37.33,8085.0,,,,,
2014-08-21/00:00:00,37.33,37.69,36.11,36.8,6477.0,,,,,
2014-08-24/00:00:00,36.8,38.85,37.42,38.11,9792.0,,,,,
2014-08-25/00:00:00,38.11,39.27,36.7,38.2,17562.0,,,,,
2014-08-26/00:00:00,38.2,39.17,37.8,38.46,10707.0,,,,,
2014-08-27/00:00:00,38.46,39.1,37.62,38.45,5973.0,,,,,
2014-08-28/00:00:00,38.45,38.97,37.62,37.92,4917.0,,,,,
2014-08-31/00:00:00,37.92,39.09,37.68,38.27,11515.0,,,,,
2014-09-01/00:00:00,38.27,40.19,38.5,39.66,22531.0,,,,,
2014-09-02/00:00:00,39.66,40.1,38.0,38.74,9536.0,,,,,
2014-09-03/00:00:00,38.74,38.11,37.11,37.63,6291.0,,,,,
2014-09-04/00:00:00,37.63,38.5,37.0,37.78,4906.0,,,,,
2014-09-07/00:00:00,37.78,37.41,37.25,37.38,2380.0,,,,,
2014-09-08/00:00:00,37.38,38.38,35.22,36.74,4816.0,,,,,
2014-09-09/00:00:00,36.74,36.01,34.21,34.68,3010.0,,,,,
2014-09-10/00:00:00,34.68,35.0,31.27,33.23,5277.0,,,,,
2014-09-11/00:00:00,33.23,33.85,31.5,31.82,4380.0,,,,,
2014-09-14/00:00:00,31.82,32.55,31.2,31.82,2025.0,,,,,
2014-09-15/00:00:00,31.82,33.5,31.55,32.8,2300.0,,,,,
2014-09-16/00:00:00,32.8,33.65,33.01,33.18,2150.0,,,,,
2014-09-17/00:00:00,33.18,33.01,32.03,32.34,2360.0,,,,,
2014-09-18/00:00:00,32.34,33.54,32.13,32.78,3990.0,,,,,
2014-09-21/00:00:00,32.78,33.5,31.3,32.45,2903.0,,,,,
2014-09-22/00:00:00,32.45,34.99,31.28,33.77,3236.0,,,,,
2014-09-23/00:00:00,33.77,34.8,33.03,33.9,2693.0,,,,,
2014-09-24/00:00:00,33.9,33.5,32.1,32.77,4300.0,,,,,
2014-09-25/00:00:00,32.77,32.61,32.0,32.35,1815.0,,,,,
2014-09-28/00:00:00,32.35,34.0,32.25,32.8,840.0,,,,,
2014-09-29/00:00:00,32.8,32.18,32.04,32.13,835.0,,,,,
2014-09-30/00:00:00,32.13,35.34,33.5,34.86,14504.0,,,,,
2014-10-01/00:00:00,34.86,38.25,35.35,37.07,5443.0,,,,,
2014-10-02/00:00:00,37.07,37.5,35.28,36.83,5510.0,,,,,
2014-10-08/00:00:00,36.83,38.54,36.55,37.76,15094.0,,,,,
2014-10-09/00:00:00,37.76,40.0,37.02,39.16,17104.0,,,,,
2014-10-12/00:00:00,39.16,39.0,35.25,37.22,13446.0,,,,,
2014-10-13/00:00:00,37.22,37.22,34.25,36.41,7184.0,,,,,
2014-10-14/00:00:00,36.41,35.35,32.77,34.07,7422.0,,,,,
2014-10-15/00:00:00,34.07,36.79,33.7,34.93,7998.0,,,,,
2014-10-16/00:00:00,34.93,35.0,31.44,33.16,10223.0,,,,,
2014-10-19/00:00:00,33.16,32.3,31.99,32.12,4805.0,,,,,
2014-10-20/00:00:00,32.12,34.0,32.0,32.95,5300.0,,,,,
2014-10-21/00:00:00,32.95,35.4,34.7,35.09,6120.0,,,,,
2014-10-22/00:00:00,35.09,36.6,34.12,35.62,7551.0,,,,,
2014-10-23/00:00:00,35.62,35.89,34.0,34.27,10206.0,,,,,
2014-10-26/00:00:00,34.27,33.8,32.7,32.89,3085.0,,,,,
2014-10-27/00:00:00,32.89,34.0,32.35,33.53,8602.0,,,,,
2014-10-28/00:00:00,33.53,35.97,32.7,34.3,10623.0,,,,,
2014-10-29/00:00:00,34.3,34.0,32.7,33.19,7490.0,,,,,
2014-10-30/00:00:00,33.19,34.44,32.25,33.24,13539.0,,,,,
2014-11-02/00:00:00,33.24,34.64,33.0,33.16,7605.0,,,,,
2014-11-03/00:00:00,33.16,33.99,32.5,32.75,9061.0,,,,,
2014-11-04/00:00:00,32.75,34.5,32.78,33.61,10961.0,,,,,
2014-11-05/00:00:00,33.61,35.33,33.01,34.08,21710.0,,,,,
2014-11-06/00:00:00,34.08,34.49,33.0,33.3,7654.0,,,,,
2014-11-09/00:00:00,33.3,35.0,33.1,34.29,15461.0,,,,,
2014-11-10/00:00:00,34.29,36.34,34.87,35.56,16397.0,,,,,
2014-11-11/00:00:00,35.56,36.2,34.5,35.19,8572.0,,,,,
2014-11-12/00:00:00,35.19,34.7,33.26,33.87,7890.0,,,,,
2014-11-13/00:00:00,33.87,36.0,34.2,35.33,15721.0,,,,,
2014-11-16/00:00:00,35.33,35.0,34.5,34.85,5751.0,,,,,
2014-11-17/00:00:00,34.85,34.5,33.4,33.63,7520.0,,,,,
2014-11-18/00:00:00,33.63,35.49,34.3,35.16,5254.0,,,,,
2014-11-19/00:00:00,35.16,38.2,35.0,37.16,39738.0,,,,,
2014-11-20/00:00:00,37.16,37.51,36.15,36.84,18560.0,,,,,
2014-11-23/00:00:00,36.84,36.0,35.12,35.45,6675.0,,,,,
2014-11-24/00:00:00,35.45,35.94,33.83,34.26,11454.0,,,,,
2014-11-25/00:00:00,34.26,35.74,34.26,35.27,9448.0,,,,,
2014-11-26/00:00:00,35.27,36.0,35.01,35.4,8327.0,,,,,
2014-11-27/00:00:00,35.4,36.0,34.5,34.81,9509.0,,,,,
2014-11-30/00:00:00,34.81,35.5,34.51,35.26,7327.0,,,,,
2014-12-01/00:00:00,35.26,35.01,34.6,34.96,2093.0,,,,,
2014-12-02/00:00:00,34.96,35.01,33.0,34.19,8036.0,,,,,
2014-12-03/00:00:00,34.19,35.1,33.5,34.07,10349.0,,,,,
2014-12-04/00:00:00,34.07,35.91,34.27,35.03,14487.0,,,,,
2014-12-07/00:00:00,35.03,35.49,34.32,34.62,2266.0,,,,,
2014-12-08/00:00:00,34.62,34.99,33.9,34.06,4150.0,,,,,
2014-12-09/00:00:00,34.06,33.9,33.05,33.5,3431.0,,,,,
2014-12-10/00:00:00,33.5,34.5,32.32,33.16,7987.0,,,,,
2014-12-11/00:00:00,33.16,32.8,32.4,32.59,4031.0,,,,,
2014-12-14/00:00:00,32.59,31.0,29.34,29.79,4735.0,,,,,
2014-12-15/00:00:00,29.79,30.5,29.49,29.95,3999.0,,,,,
2014-12-16/00:00:00,29.95,29.8,27.0,27.73,12668.0,,,,,
2014-12-17/00:00:00,27.73,27.7,25.0,26.21,8830.0,,,,,
2014-12-18/00:00:00,26.21,28.4,25.65,27.98,4722.0,,,,,
2014-12-21/00:00:00,27.98,30.0,28.5,29.21,5602.0,,,,,
2014-12-22/00:00:00,29.21,29.58,28.06,28.27,2096.0,,,,,
2014-12-23/00:00:00,28.27,29.05,28.0,28.36,2230.0,,,,,
2014-12-24/00:00:00,28.36,29.68,28.5,28.61,1340.0,,,,,
2014-12-25/00:00:00,28.61,29.92,28.64,29.18,4221.0,,,,,
2014-12-28/00:00:00,29.18,30.0,28.55,29.44,2214.0,,,,,
2014-12-29/00:00:00,29.44,30.91,29.5,30.01,6365.0,,,,,
2014-12-30/00:00:00,30.01,29.1,29.1,29.1,1060.0,,,,,
2014-12-31/00:00:00,29.1,29.8,27.8,28.17,3719.0,,,,,
2015-01-04/00:00:00,28.17,29.99,28.8,29.43,1716.0,,,,,
2015-01-05/00:00:00,29.43,30.0,28.51,29.15,3544.0,,,,,
2015-01-06/00:00:00,29.15,28.9,27.26,28.19,2528.0,,,,,
2015-01-08/00:00:00,28.19,29.47,28.01,28.5,6983.0,,,,,
2015-01-11/00:00:00,28.5,28.05,28.0,28.03,3536.0,,,,,
2015-01-12/00:00:00,28.03,29.0,28.19,28.41,1360.0,,,,,
2015-01-13/00:00:00,28.41,29.38,28.55,28.8,4595.0,,,,,
2015-01-14/00:00:00,28.8,29.0,28.55,28.69,2563.0,,,,,
2015-01-15/00:00:00,28.69,29.25,28.05,28.63,4323.0,,,,,
2015-01-18/00:00:00,28.63,29.63,29.03,29.43,6125.0,,,,,
2015-01-19/00:00:00,29.43,29.5,28.55,28.9,1487.0,,,,,
2015-01-20/00:00:00,28.9,29.38,28.1,28.74,3465.0,,,,,
2015-01-21/00:00:00,28.74,29.46,29.42,29.45,850.0,,,,,
2015-01-22/00:00:00,29.45,29.0,28.0,28.56,2915.0,,,,,
2015-01-26/00:00:00,28.56,29.06,28.9,29.0,1300.0,,,,,
2015-01-27/00:00:00,29.0,29.0,28.0,28.61,1528.0,,,,,
2015-01-28/00:00:00,28.61,29.15,28.4,28.73,780.0,,,,,
2015-01-29/00:00:00,28.73,29.37,28.25,28.5,1974.0,,,,,
2015-02-01/00:00:00,28.5,28.25,27.0,27.11,13550.0,,,,,
2015-02-03/00:00:00,27.11,28.65,28.0,28.37,2627.0,,,,,
2015-02-04/00:00:00,28.37,28.0,28.0,28.37,200.0,,,,,
2015-02-05/00:00:00,28.37,29.0,27.9,28.36,17173.0,,,,,
2015-02-08/00:00:00,28.36,29.9,29.0,29.16,2294.0,,,,,
2015-02-09/00:00:00,29.16,29.05,27.63,28.62,2762.0,,,,,
2015-02-10/00:00:00,28.62,29.0,27.83,28.41,3473.0,,,,,
2015-02-11/00:00:00,28.41,28.01,27.11,27.55,4739.0,,,,,
2015-02-12/00:00:00,27.55,28.0,27.1,27.31,4750.0,,,,,
2015-02-15/00:00:00,27.31,28.0,27.99,28.0,1325.0,,,,,
2015-02-16/00:00:00,28.0,27.1,26.5,26.99,6390.0,,,,,
2015-02-17/00:00:00,26.99,27.01,25.75,26.22,3654.0,,,,,
2015-02-18/00:00:00,26.22,26.75,25.77,26.41,1350.0,,,,,
2015-02-19/00:00:00,26.41,26.2,25.8,25.99,700.0,,,,,
2015-02-22/00:00:00,25.99,25.99,25.5,25.7,1500.0,,,,,
2015-02-23/00:00:00,25.7,25.81,25.03,25.43,2800.0,,,,,
2015-02-24/00:00:00,25.43,25.5,23.5,24.44,8242.0,,,,,
2015-02-25/00:00:00,24.44,25.49,24.0,24.53,1878.0,,,,,
2015-02-26/00:00:00,24.53,25.24,24.0,24.54,2600.0,,,,,
2015-03-01/00:00:00,24.54,25.0,24.2,24.54,390.0,,,,,
2015-03-02/00:00:00,24.54,25.71,24.25,25.0,3757.0,,,,,
2015-03-03/00:00:00,25.0,25.01,24.32,24.73,1775.0,,,,,
2015-03-04/00:00:00,24.73,24.95,24.03,24.3,2590.0,,,,,
2015-03-05/00:00:00,24.3,24.5,24.0,24.18,6450.0,,,,,
2015-03-08/00:00:00,24.18,24.26,24.02,24.16,2100.0,,,,,
2015-03-09/00:00:00,24.16,24.79,24.0,24.09,6400.0,,,,,
2015-03-10/00:00:00,24.09,25.05,24.06,24.7,5483.0,,,,,
2015-03-11/00:00:00,24.7,24.28,23.7,24.7,400.0,,,,,
2015-03-12/00:00:00,24.7,24.7,23.9,24.3,8720.0,,,,,
2015-03-15/00:00:00,24.3,25.5,24.35,25.08,6416.0,,,,,
2015-03-16/00:00:00,25.08,24.11,24.01,24.09,1500.0,,,,,
2015-03-17/00:00:00,24.09,24.9,23.78,23.94,3598.0,,,,,
2015-03-18/00:00:00,23.94,24.5,23.0,23.97,2969.0,,,,,
2015-03-19/00:00:00,23.97,24.0,23.29,23.97,282.0,,,,,
2015-03-22/00:00:00,23.97,24.0,22.9,23.21,1180.0,,,,,
2015-03-23/00:00:00,23.21,23.99,23.0,23.39,2510.0,,,,,
2015-03-24/00:00:00,23.39,24.0,22.6,23.2,3135.0,,,,,
2015-03-25/00:00:00,23.2,22.0,20.88,21.18,3464.0,,,,,
2015-03-26/00:00:00,21.18,22.0,20.5,21.72,6798.0,,,,,
2015-03-29/00:00:00,21.72,22.2,22.19,22.2,670.0,,,,,
2015-03-30/00:00:00,22.2,22.5,22.16,22.32,4550.0,,,,,
2015-03-31/00:00:00,22.32,22.5,21.51,21.97,3254.0,,,,,
2015-04-02/00:00:00,21.97,21.5,20.0,20.72,3695.0,,,,,
2015-04-05/00:00:00,20.72,20.5,19.26,19.99,1160.0,,,,,
2015-04-06/00:00:00,19.99,20.0,18.13,19.25,4487.0,,,,,
2015-04-07/00:00:00,19.25,20.8,19.62,20.24,3212.0,,,,,
2015-04-08/00:00:00,20.24,21.0,19.2,20.56,3233.0,,,,,
2015-04-09/00:00:00,20.56,20.58,19.36,19.91,1829.0,,,,,
2015-04-14/00:00:00,19.91,20.2,20.2,19.91,43.0,,,,,
2015-04-15/00:00:00,19.91,19.3,18.91,19.04,2505.0,,,,,
2015-04-16/00:00:00,19.04,20.27,19.22,19.5,700.0,,,,,
2015-04-19/00:00:00,19.5,21.38,20.11,20.35,4352.0,,,,,
2015-04-20/00:00:00,20.35,20.74,19.06,19.26,1945.0,,,,,
2015-04-21/00:00:00,19.26,19.35,19.0,19.11,1909.0,,,,,
2015-04-22/00:00:00,19.11,20.54,19.11,20.14,820.0,,,,,
2015-04-23/00:00:00,20.14,20.7,20.04,20.28,2800.0,,,,,
2015-04-27/00:00:00,20.28,19.2,19.0,19.02,1358.0,,,,,
2015-04-28/00:00:00,19.02,19.99,18.6,19.38,534.0,,,,,
2015-04-29/00:00:00,19.38,20.1,19.99,20.04,1325.0,,,,,
2015-04-30/00:00:00,20.04,20.45,19.0,19.32,4090.0,,,,,
2015-05-03/00:00:00,19.32,19.93,18.27,18.83,2761.0,,,,,
2015-05-04/00:00:00,18.83,19.91,18.81,19.54,2005.0,,,,,
2015-05-05/00:00:00,19.54,20.39,19.07,19.85,5122.0,,,,,
2015-05-06/00:00:00,19.85,20.0,19.51,19.73,900.0,,,,,
2015-05-07/00:00:00,19.73,19.89,19.27,19.32,2729.0,,,,,
2015-05-10/00:00:00,19.32,19.4,19.36,19.32,470.0,,,,,
2015-05-11/00:00:00,19.32,19.99,18.7,19.21,6227.0,,,,,
2015-05-12/00:00:00,19.21,19.01,18.54,19.0,2390.0,,,,,
2015-05-13/00:00:00,19.0,18.8,18.49,18.53,1275.0,,,,,
2015-05-14/00:00:00,18.53,18.67,17.2,17.77,1909.0,,,,,
2015-05-17/00:00:00,17.77,18.48,17.5,17.65,577.0,,,,,
2015-05-18/00:00:00,17.65,19.41,18.2,19.15,5783.0,,,,,
2015-05-19/00:00:00,19.15,20.87,18.6,19.49,3107.0,,,,,
2015-05-20/00:00:00,19.49,19.7,19.0,19.12,2687.0,,,,,
2015-05-21/00:00:00,19.12,19.8,17.5,18.36,4310.0,,,,,
2015-05-24/00:00:00,18.36,19.91,19.65,19.71,512.0,,,,,
2015-05-25/00:00:00,19.71,19.01,18.37,18.7,2551.0,,,,,
2015-05-26/00:00:00,18.7,19.4,18.18,18.7,3010.0,,,,,
2015-05-27/00:00:00,18.7,19.5,18.81,19.01,6718.0,,,,,
2015-05-28/00:00:00,19.01,19.22,18.0,18.52,4557.0,,,,,
2015-05-31/00:00:00,18.52,18.24,17.7,17.91,3532.0,,,,,
2015-06-01/00:00:00,17.91,17.98,17.4,17.61,1549.0,,,,,
2015-06-02/00:00:00,17.61,18.18,17.51,17.92,736.0,,,,,
2015-06-03/00:00:00,17.92,18.0,17.61,17.63,2419.0,,,,,
2015-06-04/00:00:00,17.63,17.46,16.83,17.04,2424.0,,,,,
2015-06-07/00:00:00,17.04,17.16,16.9,17.1,1314.0,,,,,
2015-06-08/00:00:00,17.1,17.99,16.8,17.81,4408.0,,,,,
2015-06-09/00:00:00,17.81,17.9,17.89,17.81,383.0,,,,,
2015-06-10/00:00:00,17.81,17.55,17.01,17.28,1144.0,,,,,
2015-06-11/00:00:00,17.28,16.78,16.78,17.28,240.0,,,,,
2015-06-14/00:00:00,17.28,17.55,16.88,17.39,675.0,,,,,
2015-06-15/00:00:00,17.39,18.9,17.68,18.27,13934.0,,,,,
2015-06-16/00:00:00,18.27,19.65,18.31,18.81,3164.0,,,,,
2015-06-17/00:00:00,18.81,20.69,18.5,20.18,12629.0,,,,,
2015-06-18/00:00:00,20.18,21.3,20.0,20.74,1696.0,,,,,
2015-06-21/00:00:00,20.74,20.99,19.5,19.76,3834.0,,,,,
2015-06-22/00:00:00,19.76,19.5,18.5,18.77,5564.0,,,,,
2015-06-23/00:00:00,18.77,19.0,18.5,18.54,4155.0,,,,,
2015-06-24/00:00:00,18.54,18.65,18.07,18.39,2088.0,,,,,
2015-06-25/00:00:00,18.39,19.49,19.0,19.16,1100.0,,,,,
2015-06-28/00:00:00,19.16,19.7,18.31,18.84,2721.0,,,,,
2015-06-29/00:00:00,18.84,19.0,18.4,18.69,2224.0,,,,,
2015-07-02/00:00:00,18.69,18.7,18.69,18.69,525.0,,,,,
2015-07-05/00:00:00,18.69,20.38,18.99,19.57,8479.0,,,,,
2015-07-06/00:00:00,19.57,20.5,18.76,19.55,15725.0,,,,,
2015-07-07/00:00:00,19.55,19.9,19.0,19.18,5425.0,,,,,
2015-07-08/00:00:00,19.18,19.98,17.27,18.21,13359.0,,,,,
2015-07-09/00:00:00,18.21,19.0,17.5,18.55,3579.0,,,,,
2015-07-12/00:00:00,18.55,19.0,17.53,18.22,4845.0,,,,,
2015-07-13/00:00:00,18.22,18.85,17.5,18.32,3370.0,,,,,
2015-07-14/00:00:00,18.32,19.25,18.25,18.48,2678.0,,,,,
2015-07-15/00:00:00,18.48,19.0,18.1,18.42,7898.0,,,,,
